"Table_Number","Year","Measure","Age","Sex","Indigenous_Status","Description1","Description2","Description3","Description4","Description5","Description6","Uncertainty","Data_Source","Unit","NSW","Vic","Qld","WA","SA","Tas","ACT","NT","Aust"
"CtG10A.5","2022","Imprisonment rate","18-24 years old","Males","Non-Indigenous people","Imprisonment rate per 100000 people at 30 June","","Non-Indigenous people","Males","","18-24 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS National state and territory population - March; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians; ABS (unpublished) Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","212.9","185.4","271.5","233.5","164.1","245.1","134.4","283.3","214.8"
"CtG10A.5","2022","Imprisonment rate","25-29 years old","Males","Non-Indigenous people","Imprisonment rate per 100000 people at 30 June","","Non-Indigenous people","Males","","25-29 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS National state and territory population - March; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","423.5","338.4","558.5","507.3","490.9","366.1","225.8","341.1","432.0"
"CtG10A.5","2022","Imprisonment rate","30-34 years old","Males","Non-Indigenous people","Imprisonment rate per 100000 people at 30 June","","Non-Indigenous people","Males","","30-34 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS National state and territory population - March; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","491.1","426.4","596.7","643.5","589.9","361.7","272.1","427.3","508.4"
"CtG10A.5","2022","Imprisonment rate","35-39 years old","Males","Non-Indigenous people","Imprisonment rate per 100000 people at 30 June","","Non-Indigenous people","Males","","35-39 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS National state and territory population - March; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","457.8","376.7","504.9","572.1","627.6","445.2","236.8","425.3","463.6"
"CtG10A.5","2022","Imprisonment rate","40-44 years old","Males","Non-Indigenous people","Imprisonment rate per 100000 people at 30 June","","Non-Indigenous people","Males","","40-44 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS National state and territory population - March; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","427.7","296.3","463.2","592.9","574.7","419.8","201.8","440.4","423.5"
"CtG10A.5","2022","Imprisonment rate","45-49 years old","Males","Non-Indigenous people","Imprisonment rate per 100000 people at 30 June","","Non-Indigenous people","Males","","45-49 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS National state and territory population - March; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","344.6","227.0","289.0","376.8","421.7","289.7","163.6","443.8","308.0"
"CtG10A.5","2022","Imprisonment rate","50-54 years old","Males","Non-Indigenous people","Imprisonment rate per 100000 people at 30 June","","Non-Indigenous people","Males","","50-54 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS National state and territory population - March; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","270.5","176.8","205.5","302.8","274.4","169.4","113.6","413.2","232.6"
"CtG10A.5","2022","Imprisonment rate","55+ years old","Males","Non-Indigenous people","Imprisonment rate per 100000 people at 30 June","","Non-Indigenous people","Males","","55+ years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS National state and territory population - March; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","102.5","70.2","70.5","109.6","107.6","54.1","50.9","171.5","87.6"
"CtG10A.5","2022","Imprisonment rate","18-24 years old","Females","Non-Indigenous people","Imprisonment rate per 100000 people at 30 June","","Non-Indigenous people","Females","","18-24 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS National state and territory population - March; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians; ABS (unpublished) Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","17.3","11.4","27.3","22.3","14.2","0","0","0","17.6"
"CtG10A.5","2022","Imprisonment rate","25-29 years old","Females","Non-Indigenous people","Imprisonment rate per 100000 people at 30 June","","Non-Indigenous people","Females","","25-29 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS National state and territory population - March; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","31.0","22.1","46.4","63.9","24.6","38.5","20.6","0","35.0"
"CtG10A.5","2022","Imprisonment rate","30-34 years old","Females","Non-Indigenous people","Imprisonment rate per 100000 people at 30 June","","Non-Indigenous people","Females","","30-34 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS National state and territory population - March; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","25.3","23.4","49.5","54.7","45.6","0","20.7","33.8","34.1"
"CtG10A.5","2022","Imprisonment rate","35-39 years old","Females","Non-Indigenous people","Imprisonment rate per 100000 people at 30 June","","Non-Indigenous people","Females","","35-39 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS National state and territory population - March; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","28.1","21.6","48.4","57.1","28.3","17.6","27.0","0","33.5"
"CtG10A.5","2022","Imprisonment rate","40-44 years old","Females","Non-Indigenous people","Imprisonment rate per 100000 people at 30 June","","Non-Indigenous people","Females","","40-44 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS National state and territory population - March; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","27.0","14.1","39.3","54.0","43.9","44.2","0","109.0","28.9"
"CtG10A.5","2022","Imprisonment rate","45-49 years old","Females","Non-Indigenous people","Imprisonment rate per 100000 people at 30 June","","Non-Indigenous people","Females","","45-49 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS National state and territory population - March; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","23.8","12.5","30.1","37.4","22.4","18.7","20.9","72.1","24.1"
"CtG10A.5","2022","Imprisonment rate","50-54 years old","Females","Non-Indigenous people","Imprisonment rate per 100000 people at 30 June","","Non-Indigenous people","Females","","50-54 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS National state and territory population - March; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","12.9","7.6","20.9","32.2","27.8","0","0","0","16.2"
"CtG10A.5","2022","Imprisonment rate","55+ years old","Females","Non-Indigenous people","Imprisonment rate per 100000 people at 30 June","","Non-Indigenous people","Females","","55+ years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS National state and territory population - March; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","3.2","3.2","4.2","6.7","5.2","7.1","0","0","3.9"
"CtG10A.5","2021","Imprisonment rate","18-24 years old","Males","Aboriginal and Torres Strait Islander people","Imprisonment rate per 100000 people at 30 June","","Aboriginal and Torres Strait Islander people","Males","","18-24 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians; ABS (unpublished) Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","2702.8","2148.1","3465.7","5240.2","2439.8","1080.0","2407.9","5528.0","3331.0"
"CtG10A.5","2021","Imprisonment rate","25-29 years old","Males","Aboriginal and Torres Strait Islander people","Imprisonment rate per 100000 people at 30 June","","Aboriginal and Torres Strait Islander people","Males","","25-29 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","5450.0","4057.9","6270.8","9915.6","5157.1","1955.6","4583.3","7586.0","6172.1"
"CtG10A.5","2021","Imprisonment rate","30-34 years old","Males","Aboriginal and Torres Strait Islander people","Imprisonment rate per 100000 people at 30 June","","Aboriginal and Torres Strait Islander people","Males","","30-34 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","5820.0","5174.9","6485.6","10304.3","8035.2","2893.0","4918.0","8168.5","6832.4"
"CtG10A.5","2021","Imprisonment rate","35-39 years old","Males","Aboriginal and Torres Strait Islander people","Imprisonment rate per 100000 people at 30 June","","Aboriginal and Torres Strait Islander people","Males","","35-39 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","5936.1","6112.6","6522.6","8349.8","7617.8","1965.1","4605.3","9207.5","6717.1"
"CtG10A.5","2021","Imprisonment rate","40-44 years old","Males","Aboriginal and Torres Strait Islander people","Imprisonment rate per 100000 people at 30 June","","Aboriginal and Torres Strait Islander people","Males","","40-44 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","4259.3","4570.5","4985.3","7854.8","7705.3","2736.0","3333.3","7094.3","5369.9"
"CtG10A.5","2021","Imprisonment rate","45-49 years old","Males","Aboriginal and Torres Strait Islander people","Imprisonment rate per 100000 people at 30 June","","Aboriginal and Torres Strait Islander people","Males","","45-49 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","2964.8","2634.4","3180.9","5848.3","3719.0","1285.3","3750.0","5735.4","3569.1"
"CtG10A.5","2021","Imprisonment rate","50-54 years old","Males","Aboriginal and Torres Strait Islander people","Imprisonment rate per 100000 people at 30 June","","Aboriginal and Torres Strait Islander people","Males","","50-54 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","1853.3","1585.6","2026.0","2976.0","2025.9","361.9","1442.3","3475.1","2086.3"
"CtG10A.5","2021","Imprisonment rate","55+ years old","Males","Aboriginal and Torres Strait Islander people","Imprisonment rate per 100000 people at 30 June","","Aboriginal and Torres Strait Islander people","Males","","55+ years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","506.1","612.1","559.3","1271.1","1075.6","310.7","612.2","857.7","659.5"
"CtG10A.5","2021","Imprisonment rate","18-24 years old","Females","Aboriginal and Torres Strait Islander people","Imprisonment rate per 100000 people at 30 June","","Aboriginal and Torres Strait Islander people","Females","","18-24 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians; ABS (unpublished) Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","245.9","200.8","402.7","474.6","189.6","160.5","0","236.9","301.8"
"CtG10A.5","2021","Imprisonment rate","25-29 years old","Females","Aboriginal and Torres Strait Islander people","Imprisonment rate per 100000 people at 30 June","","Aboriginal and Torres Strait Islander people","Females","","25-29 years old","","Derived from ABS (unpublished) Prisoners in Australia; ABS Estimates and Projections Aboriginal and Torres Strait Islander Australians","rate","537.4","340.6","646.7","1445.0","672.4","410.2","1146.8","360.4","635.5"
